"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Royal Ivey",2011,29,"SG","OKC",25,0.421,0.438,0.409,0.513,0.01,2767,6.2,0.6,1.5,0.3,0.6,0.4,0.9,0.1,0.1,0.1,0.6,0.6,0.3,0.2,0,0.2,0.7,1.6,155,8.2,0.527,0.421,0.053,0.016,0.102,0.06,0.068,0.02,0.5,0.114,0.128,0.1,0.1,0.2,0.06,-3.2,0.8,-2.3,0,155,16,38,7,16,9,22,2,2,2,14,16,7,6,1,5,17,41
"Stephen Jackson",2011,32,"SG","CHA",67,0.411,0.337,0.449,0.468,0.816,1536,35.9,6.5,15.8,1.8,5.4,4.7,10.4,3.7,4.6,0.8,3.7,4.5,3.6,1.2,0.4,3.1,2.4,18.5,2405,14.6,0.52,0.339,0.288,0.026,0.127,0.077,0.184,0.018,0.9,0.149,0.274,-0.2,2.1,1.9,0.039,0.2,-0.7,-0.5,0.9,2405,435,1059,121,359,314,700,249,305,53,251,304,241,80,28,209,161,1240
"Joe Johnson",2011,29,"SG","ATL",72,0.443,0.297,0.494,0.481,0.802,2207,35.5,7.1,16.1,1.2,4.2,5.9,12,2.7,3.4,0.8,3.2,4,4.7,0.7,0.1,2,1.8,18.2,2554,16.4,0.517,0.258,0.209,0.028,0.109,0.069,0.24,0.01,0.2,0.103,0.263,2.5,1.8,4.2,0.08,1.2,-1.5,-0.3,1.1,2554,514,1161,89,300,425,861,195,243,59,232,291,338,47,7,146,131,1312
"Wesley Johnson",2011,23,"SG","MIN",79,0.397,0.356,0.427,0.473,0.696,202325,26.2,3.4,8.6,1.3,3.7,2.1,5,0.8,1.2,0.6,2.4,3,1.9,0.7,0.7,1.2,2.1,9,2069,10.2,0.491,0.424,0.135,0.027,0.104,0.064,0.11,0.014,0.02,0.116,0.168,0.4,0.9,1.3,0.03,-1.3,-0.4,-1.7,0.2,2069,271,682,103,289,168,393,64,92,51,189,240,148,58,54,95,163,709
"Dahntay Jones",2011,30,"SG","IND",45,0.467,0.359,0.491,0.5,0.767,2563,13.1,2.2,4.8,0.3,0.9,1.9,3.9,1.5,2,0.1,1.4,1.4,0.7,0.4,0.2,0.7,1.6,6.3,589,13.7,0.558,0.182,0.421,0.8,0.114,0.061,0.095,0.017,0.9,0.109,0.214,0.6,0.6,1.2,0.102,-1.7,0.5,-1.2,0.1,589,100,214,14,39,86,175,69,90,4,61,65,33,20,7,31,70,283
"Dominique Jones",2011,22,"SG","DAL",18,0.311,0,0.341,0.311,0.824,202346,7.5,0.8,2.5,0,0.2,0.8,2.3,0.8,0.9,0.3,1.1,1.4,1.1,0.3,0.2,0.6,0.4,2.3,135,10.6,0.4,0.089,0.378,0.054,0.159,0.108,0.208,0.019,0.017,0.16,0.217,-0.2,0.2,0,0.007,-2.5,1.6,-0.9,0,135,14,45,0,4,14,41,14,17,6,19,25,19,5,3,10,7,42
"Kyle Korver",2011,29,"SG","CHI",82,0.434,0.415,0.455,0.542,0.885,2594,20.1,3,6.8,1.5,3.5,1.5,3.3,0.9,1.1,0.1,1.7,1.8,1.5,0.4,0.2,0.7,1.9,8.3,1649,13,0.572,0.519,0.156,0.9,0.095,0.053,0.121,0.011,0.9,0.092,0.183,2.7,2.4,5.1,0.149,0.4,0.7,1.1,1.3,1649,242,557,120,289,122,268,77,87,12,138,150,124,35,20,60,156,681
"Courtney Lee",2011,25,"SG","HOU",81,0.439,0.408,0.453,0.501,0.792,201584,21.3,3.1,7.1,0.9,2.1,2.2,5,1.2,1.5,0.6,2,2.6,1.2,0.7,0.2,0.8,1.3,8.3,1723,12.6,0.534,0.302,0.208,0.033,0.104,0.069,0.089,0.017,0.7,0.098,0.179,1.6,1.1,2.7,0.076,-0.7,-0.5,-1.1,0.4,1723,253,576,71,174,182,402,95,120,51,158,209,100,58,18,68,102,672
"Kevin Martin",2011,27,"SG","HOU",80,0.436,0.383,0.467,0.506,0.888,2755,32.5,6.9,15.8,2.2,5.7,4.7,10.1,7.4,8.4,0.4,2.9,3.2,2.5,1,0.2,2.3,1.9,23.5,2603,21.4,0.601,0.362,0.528,0.012,0.1,0.056,0.13,0.016,0.4,0.105,0.296,8,1.5,9.5,0.175,4.3,-1,3.4,3.5,2603,553,1267,176,459,377,808,594,669,28,230,258,198,80,15,184,155,1876
"Roger Mason Jr.",2011,30,"SG","NYK",26,0.338,0.364,0.303,0.442,0.7,2427,12.3,1,3,0.6,1.7,0.4,1.3,0.3,0.4,0.2,1.5,1.7,0.8,0.2,0.1,0.2,1,2.9,319,7.1,0.461,0.571,0.13,0.018,0.137,0.077,0.088,0.9,0.5,0.069,0.122,0.1,0.1,0.2,0.029,-2.4,-1.2,-3.6,-0.1,319,26,77,16,44,10,33,7,10,5,38,43,20,6,2,6,25,75
"Wesley Matthews",2011,24,"SG","POR",82,0.449,0.407,0.476,0.528,0.844,202083,33.6,5.4,11.9,1.9,4.6,3.5,7.3,3.2,3.8,0.6,2.6,3.1,2,1.2,0.1,1.7,2.4,15.9,2758,15.5,0.582,0.386,0.322,0.02,0.097,0.057,0.102,0.02,0.3,0.11,0.213,5,2.3,7.2,0.126,1,-0.1,0.9,2,2758,440,979,154,378,286,601,266,315,48,210,258,164,102,9,138,195,1300
"O.J. Mayo",2011,23,"SG","MEM",71,0.407,0.364,0.431,0.471,0.756,201564,26.3,4.3,10.5,1.4,3.7,2.9,6.8,1.4,1.8,0.5,1.9,2.4,2,1,0.4,1.4,1.8,11.3,1869,12.6,0.499,0.353,0.175,0.022,0.087,0.054,0.121,0.02,0.011,0.11,0.218,0.5,1.9,2.4,0.062,-0.4,-0.1,-0.6,0.7,1869,304,747,96,264,208,483,99,131,35,135,170,145,73,26,99,127,803
"Tracy McGrady",2011,31,"SG","DET",72,0.442,0.341,0.462,0.471,0.698,1503,23.4,3.2,7.1,0.4,1.2,2.7,5.9,1.3,1.8,0.7,2.8,3.5,3.5,0.9,0.5,1.4,1.4,8,1686,14.9,0.503,0.171,0.251,0.034,0.154,0.091,0.236,0.021,0.016,0.152,0.186,1,1.1,2.1,0.061,0.1,0.5,0.6,1.1,1686,227,514,30,88,197,426,90,129,49,202,251,252,66,34,102,101,574
"Jodie Meeks",2011,23,"SG","PHI",74,0.425,0.397,0.468,0.546,0.894,201975,27.9,3.3,7.7,1.9,4.7,1.4,3,2.1,2.3,0.3,2,2.3,1.1,0.9,0.1,0.8,1.3,10.5,2062,12.5,0.6,0.611,0.298,0.012,0.084,0.048,0.057,0.016,0.1,0.085,0.157,3.2,1.9,5.1,0.12,0.1,0.1,0.2,1.1,2062,242,570,138,348,104,222,152,170,21,150,171,78,63,4,60,97,774
"Mike Miller",2011,30,"SG","MIA",41,0.401,0.364,0.452,0.507,0.676,2034,20.4,2,4.9,1,2.9,0.9,2,0.6,0.8,0.9,3.6,4.5,1.2,0.5,0,1,2.1,5.6,838,9.7,0.525,0.584,0.168,0.057,0.195,0.13,0.091,0.013,0.2,0.159,0.144,0.4,1.2,1.6,0.09,-1.5,0.1,-1.4,0.1,838,81,202,43,118,38,84,23,34,38,146,184,51,20,2,41,88,228
"Anthony Morrow",2011,25,"SG","NJN",58,0.45,0.423,0.469,0.539,0.897,201627,32,4.8,10.7,1.9,4.5,2.9,6.2,1.7,1.8,0.6,2.3,3,1.2,0.3,0.1,0.9,2.3,13.2,1856,12.1,0.573,0.419,0.173,0.023,0.088,0.055,0.063,0.5,0.3,0.075,0.18,2.6,0.4,3,0.078,0.3,-1.3,-1,0.5,1856,279,620,110,260,169,360,96,107,37,135,172,68,19,7,54,135,764
"Gary Neal",2011,26,"SG","SAS",80,0.451,0.419,0.481,0.553,0.808,202390,21.1,3.6,7.9,1.6,3.9,2,4.1,1.1,1.3,0.3,2.2,2.5,1.2,0.3,0.1,1,1.9,9.8,1685,13.1,0.578,0.487,0.165,0.015,0.118,0.068,0.091,0.8,0.2,0.103,0.206,2.1,1.4,3.5,0.099,0.5,-0.8,-0.3,0.7,1685,285,632,129,308,156,324,84,104,21,175,196,96,27,4,78,148,783
"Morris Peterson",2011,33,"SG","OKC",4,0.4,0,0.5,0.4,0,2050,5.8,0.5,1.3,0,0.3,0.5,1,0,0,0,0.8,0.8,0.3,0,0,0,1.3,1,23,1.7,0.4,0.2,0,0,0.148,0.076,0.064,0,0,0,0.099,0,0,0,0.015,-8.7,-1,-9.8,0,23,2,5,0,1,2,4,0,0,0,3,3,1,0,0,0,5,4
"Ronnie Price",2011,27,"SG","UTA",59,0.352,0.29,0.383,0.4,0.744,101179,12.2,1.3,3.6,0.3,1.2,0.9,2.4,0.5,0.7,0.4,0.7,1,0.9,0.7,0.1,0.9,1.8,3.3,717,5.5,0.434,0.329,0.186,0.037,0.066,0.051,0.117,0.031,0.6,0.195,0.18,-1.2,0.5,-0.7,-0.048,-6.2,-0.1,-6.3,-0.8,717,74,210,20,69,54,141,29,39,22,39,61,56,42,5,55,106,197
"Andy Rautins",2011,24,"SG","NYK",5,0.429,0.25,0.667,0.5,0.5,202360,4.8,0.6,1.4,0.2,0.8,0.4,0.6,0.2,0.4,0,0.2,0.2,0.6,0.2,0,1.4,0,1.6,24,-1.2,0.508,0.571,0.286,0,0.048,0.024,0.187,0.021,0,0.47,0.275,-0.2,0,-0.2,-0.314,-8,-5.2,-13.2,-0.1,24,3,7,1,4,2,3,1,2,0,1,1,3,1,0,7,0,8
"Michael Redd",2011,31,"SG","MIL",10,0.4,0.235,0.5,0.444,0.01,2072,13.4,1.8,4.5,0.4,1.7,1.4,2.8,0.4,0.4,0,0.8,0.8,1.2,0.2,0.1,0.4,0.4,4.4,134,9.7,0.47,0.378,0.089,0,0.071,0.035,0.156,0.8,0.6,0.079,0.177,0,0.1,0.1,0.048,-2.6,-1.4,-4,-0.1,134,18,45,4,17,14,28,4,4,0,8,8,12,2,1,4,4,44
"JJ Redick",2011,26,"SG","ORL",59,0.441,0.397,0.482,0.538,0.875,200755,25.6,3.3,7.6,1.5,3.7,1.9,3.9,1.9,2.2,0.1,1.8,1.9,1.7,0.5,0.1,0.9,1.4,10.1,1513,12.8,0.589,0.49,0.286,0.5,0.081,0.044,0.11,0.01,0.2,0.095,0.17,2.7,1.8,4.5,0.142,0.4,0.7,1.1,1.2,1513,197,447,87,219,110,228,112,128,6,107,113,102,29,3,53,80,593
"Brandon Roy",2011,26,"SG","POR",47,0.4,0.333,0.418,0.436,0.848,200750,27.9,4.4,11.1,0.8,2.4,3.6,8.7,2.5,2.9,0.6,2,2.6,2.7,0.8,0.3,1.2,1.6,12.2,1310,13.9,0.491,0.218,0.264,0.025,0.091,0.056,0.168,0.015,0.8,0.086,0.228,1.2,0.9,2.1,0.077,0.2,-0.4,-0.2,0.6,1310,209,523,38,114,171,409,117,138,28,93,121,129,37,12,55,76,573
"Brandon Rush",2011,25,"SG","IND",67,0.421,0.417,0.425,0.512,0.755,201575,26.2,3.2,7.7,1.4,3.3,1.9,4.4,1.2,1.6,0.5,2.7,3.2,0.9,0.6,0.5,1,1.6,9.1,1754,10.6,0.54,0.433,0.206,0.021,0.116,0.069,0.056,0.012,0.015,0.109,0.159,0.9,1.7,2.6,0.07,-0.9,0,-0.8,0.5,1754,217,515,93,223,124,292,80,106,33,184,217,62,41,35,69,107,607
"John Salmons",2011,31,"SG","MIL",73,0.415,0.379,0.427,0.462,0.813,2422,35,5.1,12.3,1.1,3,4,9.3,2.7,3.3,0.4,3.3,3.6,3.5,1,0.4,1.9,2.2,14,2554,12.8,0.51,0.244,0.267,0.012,0.112,0.061,0.175,0.015,0.9,0.12,0.209,0.9,3.4,4.3,0.081,-0.9,0.7,-0.3,1.1,2554,373,898,83,219,290,679,195,240,27,239,266,252,72,28,137,157,1024
"Thabo Sefolosha",2011,26,"SG","OKC",79,0.471,0.275,0.558,0.514,0.747,200757,25.9,2,4.2,0.4,1.3,1.6,2.9,0.7,1,0.8,3.6,4.4,1.4,1.2,0.5,0.7,2.2,5.1,2049,10.4,0.545,0.306,0.237,0.038,0.155,0.099,0.079,0.025,0.014,0.13,0.094,1.6,2.5,4.1,0.097,-1.3,1.9,0.6,1.3,2049,157,333,28,102,129,231,59,79,65,281,346,111,97,38,55,171,401
"Jerry Stackhouse",2011,36,"SG","MIA",7,0.25,0.25,0.25,0.292,0.714,711,7.1,0.4,1.7,0.1,0.6,0.3,1.1,0.7,1,0.1,0.9,1,0.4,0,0.3,0.3,0.4,1.7,50,6,0.398,0.333,0.583,0.025,0.134,0.083,0.085,0,0.031,0.117,0.16,-0.1,0.1,0,0.005,-4.5,-1.7,-6.2,-0.1,50,3,12,1,4,2,8,5,7,1,6,7,3,0,2,2,3,12
"Lance Stephenson",2011,20,"SG","IND",12,0.333,0,0.382,0.333,0.786,202362,9.6,1.1,3.3,0,0.4,1.1,2.8,0.9,1.2,0.1,1.4,1.5,1.8,0.3,0,1.3,1.2,3.1,115,5.5,0.41,0.128,0.359,0.01,0.163,0.087,0.283,0.018,0,0.262,0.235,-0.4,0.1,-0.2,-0.093,-6.5,-0.6,-7.2,-0.2,115,13,39,0,5,13,34,11,14,1,17,18,21,4,0,16,14,37
"DeShawn Stevenson",2011,29,"SG","DAL",72,0.388,0.378,0.42,0.53,0.767,2052,16.1,1.8,4.6,1.3,3.5,0.5,1.1,0.5,0.6,0.3,1.2,1.5,1.1,0.3,0.1,0.6,1,5.3,1158,9.8,0.549,0.755,0.13,0.021,0.084,0.054,0.1,0.01,0.3,0.112,0.159,0.8,1,1.8,0.074,-0.1,-0.3,-0.4,0.5,1158,128,330,94,249,34,81,33,43,20,86,106,77,21,5,44,71,383
"Jason Terry",2011,33,"SG","DAL",82,0.451,0.362,0.493,0.509,0.85,1891,31.3,6,13.3,1.5,4.3,4.5,9,2.2,2.6,0.3,1.6,1.9,4.1,1.1,0.2,2,1.7,15.8,2564,15.9,0.545,0.322,0.196,0.011,0.057,0.035,0.222,0.019,0.4,0.124,0.247,2.8,2.5,5.3,0.1,1,-0.1,0.9,1.9,2564,492,1091,127,351,365,740,182,214,24,129,153,334,93,13,167,140,1293
"Evan Turner",2011,22,"SG","PHI",78,0.425,0.318,0.435,0.439,0.808,202323,23,2.9,6.8,0.2,0.6,2.7,6.2,1.3,1.6,0.5,3.4,3.9,2,0.6,0.2,1,1.8,7.2,1797,10.8,0.484,0.083,0.236,0.027,0.169,0.098,0.134,0.014,0.6,0.12,0.17,0,2.2,2.3,0.06,-2.6,0.4,-2.2,-0.1,1797,225,529,14,44,211,485,101,125,42,264,306,159,49,14,80,138,565
"Dwyane Wade",2011,29,"SG","MIA",76,0.5,0.306,0.534,0.523,0.758,2548,37.1,9.1,18.2,0.8,2.7,8.3,15.5,6.5,8.6,1.6,4.8,6.4,4.6,1.5,1.1,3.1,2.6,25.5,2823,25.6,0.581,0.149,0.471,0.055,0.144,0.102,0.235,0.021,0.024,0.124,0.316,8.1,4.7,12.8,0.218,5.5,1.1,6.6,6.1,2823,692,1384,63,206,629,1178,494,652,123,362,485,346,111,87,237,197,1941
"Von Wafer",2011,25,"SG","BOS",58,0.421,0.269,0.533,0.478,0.842,101144,9.5,1.2,2.7,0.3,1.2,0.8,1.6,0.6,0.7,0.1,0.7,0.8,0.6,0.3,0.1,0.3,0.7,3.2,553,10.6,0.524,0.421,0.239,0.017,0.088,0.055,0.098,0.017,0.7,0.102,0.17,0.2,0.9,1.1,0.092,-2.3,0.9,-1.4,0.1,553,67,159,18,67,49,92,32,38,7,42,49,35,18,5,20,39,184
"Henry Walker",2011,23,"SG","NYK",61,0.441,0.386,0.542,0.566,0.705,201611,12.9,1.7,3.9,1,2.5,0.7,1.4,0.5,0.7,0.3,1.7,2,0.6,0.3,0.1,0.6,1.3,4.9,784,11.3,0.583,0.648,0.186,0.023,0.156,0.089,0.066,0.013,0.6,0.127,0.166,0.7,0.4,1.1,0.069,-0.6,-1.2,-1.8,0,784,104,236,59,153,45,83,31,44,16,106,122,34,21,6,37,81,298
"Kyle Weaver",2011,24,"SG","UTA",5,0.36,0.429,0.333,0.42,0.875,201602,13.8,1.8,5,0.6,1.4,1.2,3.6,1.4,1.6,0.4,1.6,2,1.4,0.4,0.4,1.4,0.6,5.6,69,11.3,0.491,0.28,0.32,0.035,0.141,0.087,0.158,0.015,0.024,0.197,0.236,-0.1,0,0,-0.018,-1.5,-1.2,-2.7,0,69,9,25,3,7,6,18,7,8,2,8,10,7,2,2,7,3,28
"Mario West",2011,26,"SG","NJN",6,0.429,0.25,0.471,0.452,0.6,201238,19.3,1.5,3.5,0.2,0.7,1.3,2.8,0.5,0.8,0.3,1.5,1.8,1.7,1.2,0,0.3,2.2,3.7,116,9.1,0.474,0.19,0.238,0.02,0.094,0.056,0.132,0.032,0,0.079,0.101,0.1,0.1,0.2,0.069,-5.5,1.3,-4.2,-0.1,116,9,21,1,4,8,17,3,5,2,9,11,10,7,0,2,13,22
"Lou Williams",2011,24,"SG","PHI",75,0.406,0.348,0.434,0.462,0.823,101150,23.3,4.3,10.6,1.2,3.4,3.1,7.2,3.9,4.7,0.4,1.6,2,3.4,0.6,0.2,1.4,1.7,13.7,1747,18.9,0.54,0.318,0.448,0.021,0.077,0.049,0.241,0.014,0.7,0.097,0.278,3.5,1.6,5.1,0.141,3,-0.7,2.3,1.9,1747,323,795,88,253,235,542,293,356,32,117,149,252,47,17,102,128,1027
"Antoine Wright",2011,26,"SG","SAC",7,0.125,0,0.25,0.125,0,101120,4.4,0.1,1.1,0,0.6,0.1,0.6,0,0,0.3,0.1,0.4,0,0.1,0,0.1,0.4,0.3,31,-4.8,0.125,0.5,0,0.072,0.038,0.055,0,0.016,0,0.111,0.126,-0.1,0,-0.1,-0.179,-11.2,-3.2,-14.3,-0.1,31,1,8,0,4,1,4,0,0,2,1,3,0,1,0,1,3,2
"Nick Young",2011,25,"SG","WAS",64,0.441,0.387,0.462,0.497,0.816,201156,31.8,6.4,14.6,1.6,4.2,4.8,10.4,2.9,3.6,0.4,2.3,2.7,1.2,0.7,0.3,1.4,2.3,17.4,2034,14.5,0.538,0.29,0.244,0.014,0.086,0.049,0.066,0.011,0.6,0.08,0.244,2.3,0.4,2.8,0.065,0.6,-1.8,-1.3,0.4,2034,412,935,105,271,307,664,186,228,26,148,174,75,45,17,90,144,1115
"Arron Afflalo",2012,26,"SG","DEN",62,0.471,0.398,0.504,0.534,0.798,201167,33.6,5.3,11.3,1.4,3.6,3.9,7.7,3.2,4,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,15.2,2086,14.7,0.584,0.316,0.353,0.023,0.085,0.055,0.111,0.9,0.5,0.095,0.191,4.7,0.6,5.3,0.121,1.4,-1.2,0.1,1.1,2086,329,699,88,221,241,478,197,247,40,157,197,149,36,13,85,134,943
"Ray Allen",2012,36,"SG","BOS",46,0.458,0.453,0.463,0.566,0.915,951,34,4.9,10.7,2.3,5.1,2.6,5.6,2.1,2.3,0.3,2.8,3.1,2.4,1.1,0.2,1.5,1.8,14.2,1565,14.8,0.607,0.475,0.215,0.011,0.092,0.053,0.118,0.017,0.4,0.112,0.186,2.5,2.2,4.7,0.145,1.5,0.7,2.2,1.6,1565,226,493,106,234,120,259,97,106,14,128,142,109,49,8,68,83,655
"Tony Allen",2012,30,"SG","MEM",58,0.469,0.308,0.479,0.478,0.8,2754,26.3,3.6,7.7,0.1,0.4,3.5,7.3,2.4,3,1.7,2.3,4,1.4,1.8,0.6,1.6,2.4,9.8,1525,15.7,0.541,0.058,0.391,0.074,0.106,0.089,0.083,0.036,0.018,0.152,0.184,1.7,2.5,4.2,0.131,-0.6,2.3,1.7,1.4,1525,210,448,8,26,202,422,140,175,98,135,233,79,104,33,94,142,568
"Morris Almond",2012,26,"SG","WAS",4,0.353,0.333,0.357,0.382,0.333,201165,16.8,1.5,4.3,0.3,0.8,1.3,3.5,0.3,0.8,0.3,1.8,2,0.5,1.8,0,0.3,1.5,3.5,67,8.7,0.382,0.176,0.176,0.017,0.119,0.067,0.044,0.054,0,0.052,0.129,-0.1,0.1,0,0.032,-6,4.2,-1.8,0,67,6,17,1,3,5,14,1,3,1,7,8,2,7,0,1,6,14
"James Anderson",2012,22,"SG","SAS",51,0.379,0.279,0.443,0.434,0.75,202341,11.8,1.3,3.4,0.4,1.3,0.9,2.1,0.8,1,0.3,1.2,1.5,0.8,0.2,0,0.6,0.7,3.7,603,8.8,0.483,0.391,0.299,0.031,0.118,0.075,0.096,0.7,0.2,0.132,0.172,0.1,0.4,0.5,0.04,-2.7,-1.4,-4.1,-0.3,603,66,174,19,68,47,106,39,52,16,63,79,41,8,2,30,35,190
"Kelenna Azubuike",2012,28,"SG","DAL",3,0.375,0.333,0.4,0.438,0,101235,6,1,2.7,0.3,1,0.7,1.7,0,0,0,0,0,0,0.3,0,1.3,0.3,2.3,18,-3.4,0.438,0.375,0,0,0,0,0,0.029,0,0.333,0.309,-0.1,0,-0.1,-0.325,-10.3,-3.7,-14,-0.1,18,3,8,1,3,2,5,0,0,0,0,0,0,1,0,4,1,7
"Marco Belinelli",2012,25,"SG","NOH",66,0.417,0.377,0.445,0.495,0.783,201158,29.8,4.3,10.4,1.6,4.3,2.7,6.1,1.5,2,0.3,2.3,2.6,1.5,0.7,0.1,1,1.7,11.8,1966,11.9,0.525,0.414,0.188,0.012,0.091,0.052,0.089,0.013,0.2,0.085,0.195,1.9,1,2.9,0.071,-0.4,-0.8,-1.2,0.4,1966,286,686,107,284,179,402,101,129,19,153,172,101,48,5,69,115,780
"Raja Bell",2012,35,"SG","UTA",34,0.466,0.391,0.54,0.563,0.84,1952,23.4,2.4,5.1,1,2.6,1.4,2.6,0.6,0.7,0.2,1.3,1.4,1.1,0.4,0.1,0.6,2.3,6.4,796,8.3,0.586,0.5,0.144,0.9,0.063,0.035,0.07,0.9,0.2,0.102,0.116,1,0.1,1.1,0.069,-1.8,-0.7,-2.5,-0.1,796,81,174,34,87,47,87,21,25,6,43,49,38,13,2,21,78,217
"Chauncey Billups",2012,35,"SG","LAC",20,0.364,0.384,0.34,0.469,0.895,1497,30.4,4.2,11.4,2.4,6.3,1.8,5.2,4.3,4.8,0.2,2.3,2.5,4,0.5,0.2,1.9,2,15,607,16.1,0.554,0.548,0.417,0.8,0.091,0.049,0.21,0.8,0.4,0.123,0.234,1.5,0.2,1.7,0.135,2.9,-2,0.9,0.4,607,83,228,48,125,35,103,85,95,4,46,50,80,9,3,38,40,299
"Ronnie Brewer",2012,26,"SG","CHI",66,0.427,0.275,0.455,0.448,0.56,200758,24.8,2.9,6.7,0.3,1,2.6,5.7,0.8,1.5,1.1,2.4,3.5,2.1,1.1,0.3,0.9,1,6.9,1635,12.3,0.465,0.155,0.225,0.05,0.106,0.079,0.127,0.024,0.9,0.108,0.153,1,2.9,3.9,0.113,-1.5,2.2,0.7,1.1,1635,190,445,19,69,171,376,56,100,72,159,231,137,72,21,59,64,455
"MarShon Brooks",2012,23,"SG","NJN",56,0.428,0.313,0.463,0.465,0.764,202705,29.4,4.9,11.4,0.8,2.7,4.1,8.8,2,2.6,1.3,2.3,3.6,2.3,0.9,0.3,2.1,2.1,12.6,1648,12.9,0.502,0.234,0.231,0.048,0.094,0.07,0.146,0.017,0.7,0.143,0.229,0.5,0.3,0.8,0.022,-0.7,-1.7,-2.4,-0.2,1648,274,640,47,150,227,490,113,148,70,130,200,131,52,15,118,116,708
"Shannon Brown",2012,26,"SG","PHO",59,0.42,0.362,0.446,0.477,0.808,200769,23.7,4.3,10.1,1.2,3.2,3.1,6.9,1.4,1.7,0.6,2,2.7,1.2,0.7,0.3,1.1,1.1,11,1400,13.6,0.507,0.314,0.166,0.031,0.095,0.063,0.081,0.016,0.8,0.091,0.228,0.8,0.8,1.6,0.054,-0.2,-0.9,-1,0.3,1400,251,598,68,188,183,410,80,99,38,119,157,69,44,15,64,66,650
"Kobe Bryant",2012,33,"SG","LAL",58,0.43,0.303,0.464,0.462,0.845,977,38.5,9.9,23,1.5,4.9,8.4,18.1,6.6,7.8,1.1,4.3,5.4,4.6,1.2,0.3,3.5,1.8,27.9,2232,21.9,0.527,0.215,0.338,0.035,0.118,0.078,0.237,0.016,0.6,0.117,0.357,4.2,2,6.2,0.132,4.2,-0.9,3.3,2.9,2232,574,1336,87,287,487,1049,381,451,66,247,313,264,69,18,204,105,1616
"Alec Burks",2012,20,"SG","UTA",59,0.429,0.333,0.442,0.45,0.727,202692,15.9,2.6,6.1,0.3,0.8,2.3,5.3,1.8,2.4,1,1.3,2.2,0.9,0.5,0.1,0.9,1.4,7.2,939,14,0.506,0.126,0.401,0.069,0.093,0.081,0.095,0.015,0.4,0.108,0.225,1.1,0.4,1.5,0.076,-0.6,-1.4,-2,0,939,153,357,15,45,138,312,104,143,57,75,132,55,27,5,51,84,425
"Jimmy Butler",2012,22,"SG","CHI",42,0.405,0.182,0.441,0.418,0.768,202710,8.5,0.8,1.9,0,0.3,0.7,1.6,1,1.3,0.5,0.8,1.3,0.3,0.3,0.1,0.3,0.5,2.6,359,12.5,0.526,0.139,0.709,0.073,0.101,0.087,0.057,0.016,0.01,0.119,0.149,0.5,0.6,1.1,0.144,-1.8,0.5,-1.3,0.1,359,32,79,2,11,30,68,43,56,23,33,56,14,11,5,14,20,109
"Matt Carroll",2012,31,"SG","CHA",53,0.331,0.186,0.386,0.357,0.789,2679,11.2,1,3,0.2,0.8,0.8,2.2,0.6,0.7,0.2,0.9,1.1,0.7,0.3,0.1,0.5,1,2.7,596,5.6,0.409,0.274,0.242,0.015,0.1,0.056,0.106,0.014,0.9,0.121,0.153,-0.7,0.1,-0.6,-0.051,-5.9,-1.5,-7.4,-0.8,596,52,157,8,43,44,114,30,38,8,50,58,38,16,7,24,52,142
"Vince Carter",2012,35,"SG","DAL",61,0.411,0.361,0.442,0.48,0.826,1713,25.3,3.7,8.9,1.2,3.4,2.4,5.5,1.6,1.9,0.5,2.8,3.4,2.3,0.9,0.4,1.4,2.2,10.1,1542,13.6,0.519,0.378,0.212,0.023,0.125,0.075,0.15,0.019,0.013,0.124,0.204,1,1.8,2.9,0.09,-0.7,0.8,0.1,0.8,1542,223,542,74,205,149,337,95,115,32,173,205,139,56,25,84,134,615
"Daequan Cook",2012,24,"SG","OKC",57,0.368,0.346,0.441,0.502,0.636,201161,17.4,1.9,5.2,1.4,4,0.5,1.2,0.2,0.4,0.2,1.9,2.1,0.3,0.4,0.2,0.3,1.2,5.5,989,9.2,0.509,0.77,0.074,0.015,0.119,0.07,0.023,0.011,0.8,0.05,0.147,0.8,0.8,1.6,0.078,-0.5,-0.7,-1.3,0.2,989,109,296,79,228,30,68,14,22,12,110,122,15,22,11,16,69,311
