"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Jeremy Evans",2014,26,"SF","UTA",66,0.527,0,0.53,0.527,0.68,202379,18.3,2.7,5,0,0,2.7,5,0.8,1.1,1.8,2.9,4.7,0.7,0.6,0.7,0.6,2.1,6.1,1209,16.2,0.549,0.006,0.226,0.111,0.187,0.148,0.061,0.018,0.03,0.099,0.153,1.9,1,2.8,0.112,-0.7,-0.2,-0.9,0.3,1209,175,332,0,2,175,330,51,75,120,190,310,44,42,46,40,139,401
"Tyreke Evans",2014,24,"SF","NOP",72,0.436,0.221,0.461,0.448,0.771,201936,28.2,5.4,12.5,0.3,1.3,5.1,11.1,3.3,4.3,1.1,3.7,4.7,5,1.2,0.3,2.4,2.2,14.5,2028,18.4,0.504,0.106,0.346,0.043,0.154,0.098,0.304,0.022,0.9,0.145,0.271,1.8,1.3,3.1,0.073,1.3,-0.7,0.6,1.3,2028,391,897,21,95,370,802,239,310,76,265,341,363,84,21,175,155,1042
"Landry Fields",2014,25,"SF","TOR",30,0.403,0,0.435,0.403,0.636,202361,10.7,0.9,2.2,0,0.2,0.9,2.1,0.5,0.7,0.5,1.5,2,0.7,0.3,0.1,0.4,0.8,2.3,322,8.6,0.443,0.075,0.328,0.054,0.16,0.107,0.093,0.016,0.7,0.125,0.124,0,0.4,0.4,0.057,-2.4,1,-1.4,0.1,322,27,67,0,5,27,62,14,22,15,44,59,20,10,3,11,25,68
"Francisco Garcia",2014,32,"SF","HOU",55,0.401,0.358,0.485,0.519,0.526,101128,19.7,2.1,5.3,1.3,3.5,0.9,1.8,0.2,0.3,0.4,1.8,2.2,1.1,0.5,0.6,0.5,2.2,5.7,1083,9.3,0.521,0.656,0.065,0.023,0.098,0.063,0.086,0.012,0.023,0.09,0.135,0.8,0.9,1.8,0.078,-0.7,0.6,-0.1,0.5,1083,118,294,69,193,49,101,10,19,21,101,122,63,27,33,30,120,315
"Alonzo Gee",2014,26,"SF","CLE",65,0.415,0.328,0.444,0.456,0.705,202087,15.7,1.5,3.6,0.3,0.9,1.2,2.7,0.7,0.9,0.5,1.8,2.3,0.7,0.6,0.2,0.7,1.5,4,1020,8.6,0.491,0.246,0.258,0.038,0.128,0.082,0.069,0.02,0.012,0.143,0.134,-0.1,1,0.9,0.041,-3.7,0.6,-3.1,-0.3,1020,98,236,19,58,79,178,43,61,35,114,149,47,39,15,44,96,258
"Paul George",2014,23,"SF","IND",80,0.424,0.364,0.458,0.49,0.864,202331,36.2,7.2,17,2.3,6.3,4.9,10.8,5,5.8,0.8,6,6.8,3.5,1.9,0.3,2.8,2.5,21.7,2898,20.1,0.555,0.367,0.341,0.026,0.177,0.105,0.179,0.027,0.6,0.125,0.283,4.4,6.4,10.8,0.178,2.7,2.1,4.9,5,2898,577,1362,182,500,395,862,401,464,64,478,542,283,151,22,224,198,1737
"Ryan Gomes",2014,31,"SF","OKC",5,0.375,0,0.5,0.375,0,101155,6.8,0.6,1.6,0,0.4,0.6,1.2,0,0,0,0.8,0.8,0.2,0,0,0.2,1,1.2,34,0.2,0.375,0.25,0,0,0.127,0.066,0.041,0,0,0.111,0.117,-0.1,0,0,-0.039,-7.5,-1.3,-8.8,-0.1,34,3,8,0,2,3,6,0,0,0,4,4,1,0,0,1,5,6
"Draymond Green",2014,23,"SF","GSW",82,0.407,0.333,0.449,0.467,0.667,203110,21.9,2.3,5.6,0.7,2,1.6,3.6,1,1.5,1,3.9,5,1.9,1.2,0.9,1.1,2.8,6.2,1797,12.7,0.498,0.359,0.268,0.053,0.193,0.124,0.119,0.028,0.03,0.151,0.148,0.7,3.8,4.5,0.119,-1.7,3.6,1.9,1.8,1797,187,459,55,165,132,294,82,123,86,323,409,152,102,72,91,231,511
"Jeff Green",2014,27,"SF","BOS",82,0.412,0.341,0.448,0.469,0.795,201145,34.2,5.9,14.3,1.6,4.8,4.2,9.5,3.5,4.3,0.7,4,4.6,1.7,0.7,0.6,2,2.2,16.9,2805,13.1,0.52,0.338,0.304,0.021,0.136,0.077,0.084,0.01,0.013,0.111,0.236,1.3,2,3.3,0.057,-0.2,-1.3,-1.5,0.3,2805,482,1171,135,396,347,775,283,356,54,326,380,138,57,47,165,180,1382
"Maurice Harkless",2014,20,"SF","ORL",80,0.464,0.383,0.502,0.525,0.594,203090,24.4,2.8,6,0.7,1.9,2.1,4.1,1.1,1.8,0.9,2.4,3.3,1,1.2,0.6,1.1,1.8,7.4,1950,11.8,0.542,0.319,0.296,0.04,0.114,0.077,0.064,0.025,0.02,0.136,0.148,0.6,2.1,2.8,0.068,-1.5,1.1,-0.4,0.8,1950,224,483,59,154,165,329,85,143,69,195,264,80,97,50,86,140,592
"Elias Harris",2014,24,"SF","LAL",2,0,0,0,0,0,203548,5.5,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,11,7.6,0,0,0,0.097,0,0.049,0.114,0.044,0,0,0.04,0,0,0,0.018,-0.6,0.9,0.3,0,11,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
"Gordon Hayward",2014,23,"SF","UTA",77,0.413,0.304,0.453,0.454,0.816,202330,36.4,5.5,13.4,1.1,3.6,4.4,9.8,4,4.9,0.8,4.3,5.1,5.2,1.4,0.5,2.8,2,16.2,2800,16.2,0.52,0.271,0.369,0.025,0.14,0.08,0.241,0.021,0.011,0.15,0.231,2.2,1.5,3.6,0.062,1,-0.2,0.8,2,2800,426,1032,85,280,341,752,311,381,62,329,391,400,110,40,212,155,1248
"Xavier Henry",2014,22,"SF","LAL",43,0.417,0.346,0.439,0.458,0.655,202333,21.1,3.3,8,0.7,1.9,2.7,6.1,2.7,4.1,0.6,2.1,2.7,1.2,1,0.2,1.3,1.8,10,908,12.3,0.511,0.235,0.513,0.029,0.105,0.067,0.088,0.024,0.6,0.119,0.231,-0.1,0.5,0.3,0.017,-2.4,-0.5,-2.8,-0.2,908,144,345,28,81,116,264,116,177,25,89,114,51,44,7,57,79,432
"Solomon Hill",2014,22,"SF","IND",28,0.425,0.304,0.588,0.513,0.857,203524,8.1,0.6,1.4,0.3,0.8,0.4,0.6,0.2,0.3,0.3,1.1,1.5,0.4,0.2,0.1,0.5,0.7,1.7,226,7.6,0.545,0.575,0.175,0.047,0.152,0.102,0.079,0.011,0.7,0.232,0.113,0,0.4,0.4,0.08,-3.3,0.9,-2.4,0,226,17,40,7,23,10,17,6,7,9,32,41,12,5,2,13,19,47
"Robbie Hummel",2014,24,"SF","MIN",53,0.379,0.36,0.398,0.469,0.938,203133,12.4,1.3,3.3,0.6,1.7,0.7,1.7,0.3,0.3,0.7,1.8,2.5,0.4,0.3,0,0.2,1.1,3.4,655,9.6,0.492,0.503,0.09,0.057,0.166,0.11,0.05,0.012,0.2,0.052,0.126,0.6,0.6,1.1,0.084,-1.6,-0.4,-2,0,655,67,177,32,89,35,88,15,16,35,97,132,23,16,2,10,57,181
"Andre Iguodala",2014,30,"SF","GSW",63,0.48,0.354,0.558,0.548,0.652,2738,32.4,3.5,7.3,1,2.8,2.5,4.5,1.4,2.1,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,9.3,2040,13.7,0.57,0.382,0.288,0.029,0.126,0.078,0.182,0.023,0.7,0.162,0.133,2.7,3.1,5.8,0.135,-0.1,2.4,2.3,2.2,2040,220,458,62,175,158,283,86,132,53,240,293,263,95,18,100,103,588
"Stephen Jackson",2014,35,"SF","LAC",9,0.231,0.071,0.417,0.25,0.5,1536,11.9,0.7,2.9,0.1,1.6,0.6,1.3,0.2,0.4,0.2,0.9,1.1,0.6,0.7,0.1,0.7,1.2,1.7,107,0.1,0.27,0.538,0.154,0.022,0.08,0.052,0.062,0.028,0.7,0.178,0.139,-0.3,0.1,-0.2,-0.099,-7.4,0.9,-6.6,-0.1,107,6,26,1,14,5,12,2,4,2,8,10,5,6,1,6,11,15
"Damion James",2014,26,"SF","SAS",5,0.222,0,0.286,0.222,0.01,202345,10,0.4,1.8,0,0.4,0.4,1.4,0.4,0.4,0.2,2.2,2.4,0.6,0,0.2,0.2,0.6,1.2,50,4.1,0.304,0.222,0.222,0.024,0.238,0.135,0.075,0,0.014,0.092,0.098,-0.1,0.1,0,0.01,-4.9,0.2,-4.7,0,50,2,9,0,2,2,7,2,2,1,11,12,3,0,1,1,3,6
"Richard Jefferson",2014,33,"SF","UTA",82,0.45,0.409,0.484,0.544,0.741,2210,27,3.6,8,1.5,3.7,2.1,4.3,1.5,2,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2,10.1,2213,11.8,0.573,0.46,0.248,0.9,0.108,0.057,0.096,0.013,0.5,0.115,0.169,2.3,0.4,2.7,0.058,-0.6,-0.9,-1.4,0.3,2213,294,654,123,301,171,353,120,162,18,201,219,130,56,14,94,168,831
"Chris Johnson",2014,23,"SF","BOS",40,0.397,0.339,0.483,0.498,0.86,203187,19.7,2.1,5.4,1.1,3.2,1.1,2.2,0.9,1.1,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6,6.3,789,10.8,0.537,0.593,0.201,0.043,0.098,0.07,0.06,0.018,0.4,0.086,0.143,0.9,0.5,1.4,0.085,-1.2,0,-1.2,0.2,789,85,214,43,127,42,87,37,43,31,66,97,31,27,4,22,63,250
"James Johnson",2014,26,"SF","MEM",52,0.464,0.253,0.548,0.5,0.844,201949,18.4,2.8,5.9,0.4,1.7,2.3,4.3,1.5,1.7,1.2,2,3.2,2.1,0.8,1.1,1.3,2,7.4,956,18.5,0.552,0.282,0.292,0.074,0.132,0.103,0.182,0.023,0.05,0.16,0.2,1.4,1.6,3,0.15,1.6,2.9,4.5,1.6,956,143,308,22,87,121,221,76,90,60,106,166,111,42,57,66,102,384
"Wesley Johnson",2014,26,"SF","LAL",79,0.425,0.369,0.466,0.502,0.792,202325,28.4,3.5,8.2,1.3,3.4,2.2,4.8,0.8,1,0.9,3.5,4.4,1.6,1.1,1,1.1,2.6,9.1,2240,11,0.522,0.416,0.118,0.033,0.133,0.083,0.082,0.019,0.025,0.116,0.151,0.4,1.5,1.9,0.041,-1.6,0.5,-1.1,0.5,2240,277,651,100,271,177,380,61,77,70,278,348,124,86,77,90,207,715
"James Jones",2014,33,"SF","MIA",20,0.456,0.519,0.214,0.662,0.636,2592,11.8,1.6,3.4,1.4,2.7,0.2,0.7,0.4,0.6,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,4.9,236,15.4,0.666,0.794,0.162,0.011,0.108,0.061,0.058,0.7,0.015,0.052,0.156,0.6,0.1,0.7,0.147,4.1,-0.9,3.2,0.3,236,31,68,28,54,3,14,7,11,2,21,23,9,3,4,4,6,97
"Sergey Karasev",2014,20,"SF","CLE",22,0.343,0.211,0.5,0.4,0.9,203508,7.1,0.5,1.6,0.2,0.9,0.4,0.7,0.4,0.5,0,0.7,0.7,0.3,0.1,0,0.5,1,1.7,156,2.3,0.47,0.543,0.286,0,0.118,0.058,0.056,0.01,0.5,0.218,0.144,-0.2,0.1,-0.1,-0.041,-7.5,-0.9,-8.4,-0.3,156,12,35,4,19,8,16,9,10,0,16,16,6,3,1,11,22,37
"Michael Kidd-Gilchrist",2014,20,"SF","CHA",62,0.473,0.111,0.483,0.475,0.614,203077,24.2,2.7,5.7,0,0.1,2.7,5.5,1.8,3,1.8,3.5,5.2,0.8,0.7,0.6,1,2.3,7.2,1502,12,0.516,0.025,0.521,0.082,0.162,0.122,0.054,0.015,0.021,0.121,0.152,0.9,2.2,3.1,0.098,-2.9,0.8,-2.1,0,1502,167,353,1,9,166,344,113,184,109,215,324,52,43,39,60,145,448
"Kawhi Leonard",2014,22,"SF","SAS",66,0.522,0.379,0.579,0.576,0.802,202695,29.1,5.1,9.8,1,2.8,4.1,7,1.5,1.9,1.2,5.1,6.2,2,1.7,0.8,1.2,1.9,12.8,1923,19.4,0.602,0.282,0.195,0.046,0.189,0.121,0.104,0.03,0.019,0.103,0.183,3.8,3.9,7.7,0.193,2.1,3,5.1,3.5,1923,337,645,69,182,268,463,101,126,76,336,412,133,114,50,80,127,844
"Rashard Lewis",2014,34,"SF","MIA",60,0.415,0.343,0.51,0.513,0.788,1740,16.2,1.6,3.9,0.8,2.2,0.9,1.7,0.4,0.6,0.4,1.4,1.8,1,0.9,0.1,0.6,1.5,4.5,971,10.7,0.535,0.568,0.14,0.032,0.107,0.071,0.085,0.029,0.7,0.123,0.141,0.5,1.1,1.7,0.083,-1.3,1,-0.3,0.4,971,98,236,46,134,52,102,26,33,24,86,110,57,53,8,35,90,268
"Shawn Marion",2014,35,"SF","DAL",76,0.482,0.358,0.518,0.523,0.785,1890,31.7,4.5,9.3,0.8,2.1,3.7,7.2,0.7,0.9,1.7,4.8,6.5,1.6,1.2,0.5,1.3,1.6,10.4,2409,13.7,0.537,0.229,0.092,0.064,0.174,0.119,0.076,0.019,0.013,0.114,0.157,2.2,2.1,4.3,0.086,0.1,0.1,0.2,1.3,2409,341,708,58,162,283,546,51,65,132,365,497,124,90,37,95,125,791
"Khris Middleton",2014,22,"SF","MIL",82,0.44,0.414,0.454,0.511,0.861,203114,30,4.6,10.4,1.5,3.5,3.1,6.9,1.4,1.7,0.7,3,3.8,2.1,1,0.2,1.5,3,12.1,2460,12.5,0.541,0.34,0.16,0.027,0.12,0.072,0.117,0.018,0.7,0.119,0.191,1.9,0.8,2.7,0.053,-1.2,-1.1,-2.3,-0.2,2460,376,854,120,290,256,564,118,137,60,250,310,169,83,20,123,243,990
"Darius Miller",2014,23,"SF","NOP",45,0.44,0.325,0.539,0.515,0.806,203121,16.1,1.6,3.7,0.6,1.7,1.1,2,0.6,0.8,0.2,1,1.2,1,0.5,0.2,0.5,2,4.4,723,9,0.55,0.464,0.217,0.014,0.07,0.042,0.087,0.017,0.01,0.108,0.128,0.6,0.2,0.8,0.055,-2.8,0,-2.8,-0.1,723,73,166,25,77,48,89,29,36,9,43,52,43,24,9,22,88,200
"Mike Miller",2014,33,"SF","MEM",82,0.481,0.459,0.505,0.602,0.821,2034,20.8,2.6,5.4,1.3,2.8,1.3,2.6,0.6,0.7,0.4,2.2,2.5,1.6,0.3,0.1,0.9,1.2,7.1,1707,12.5,0.619,0.526,0.126,0.021,0.123,0.072,0.115,0.8,0.2,0.141,0.147,2.6,1.4,3.9,0.111,0.7,-0.3,0.4,1,1707,213,443,107,233,106,210,46,56,30,177,207,130,26,5,77,95,579
"Tony Mitchell",2014,24,"SF","MIL",3,0.6,0,0.75,0.6,0,203502,3.3,1,1.7,0,0.3,1,1.3,0,0,0.3,0,0.3,0.3,0.3,0,0,0,2,10,30.9,0.6,0.2,0,0.111,0,0.057,0.226,0.052,0,0,0.226,0,0,0.1,0.242,9,1.7,10.6,0,10,3,5,0,1,3,4,0,0,1,0,1,1,1,0,0,0,6
"Marcus Morris Sr.",2014,24,"SF","PHO",82,0.442,0.381,0.483,0.518,0.761,202694,22,3.5,7.9,1.2,3.2,2.3,4.8,1.5,1.9,1,2.9,3.9,1.1,0.9,0.2,1.2,1.9,9.7,1800,14.8,0.552,0.399,0.244,0.052,0.146,0.099,0.076,0.02,0.8,0.116,0.199,2.3,1.8,4.2,0.111,0.6,-0.1,0.5,1.1,1800,288,651,99,260,189,391,121,159,84,235,319,88,72,18,95,157,796
"Travis Outlaw",2014,29,"SF","SAC",63,0.399,0.35,0.426,0.462,0.808,2566,16.9,2.1,5.2,0.7,1.9,1.4,3.3,0.7,0.8,0.6,2.1,2.7,0.8,0.3,0.3,0.4,1.5,5.4,1065,10.4,0.492,0.359,0.16,0.038,0.142,0.089,0.07,0.01,0.014,0.069,0.155,0.8,0.6,1.4,0.062,-1.1,-0.4,-1.4,0.1,1065,130,326,41,117,89,209,42,52,36,132,168,48,20,19,26,94,343
"Chandler Parsons",2014,25,"SF","HOU",74,0.472,0.37,0.528,0.538,0.742,202718,37.6,6.3,13.3,1.8,4.7,4.5,8.6,2.2,3,0.9,4.6,5.5,4,1.2,0.4,1.9,2.3,16.6,2783,15.9,0.565,0.356,0.224,0.029,0.128,0.082,0.173,0.016,0.8,0.117,0.193,5.1,2.5,7.6,0.131,1.5,0.2,1.7,2.6,2783,466,987,130,351,336,636,164,221,69,340,409,298,88,29,144,168,1226
"Paul Pierce",2014,36,"SF","BRK",75,0.451,0.373,0.507,0.529,0.826,1718,28,4.3,9.5,1.5,4,2.8,5.5,3.4,4.1,0.3,4.3,4.6,2.4,1.1,0.4,2,2.5,13.5,2098,16.8,0.595,0.421,0.435,0.015,0.183,0.099,0.145,0.022,0.012,0.153,0.224,2.9,2.3,5.2,0.119,1.3,0.3,1.6,1.9,2098,321,712,112,300,209,412,256,310,26,322,348,178,86,31,153,190,1010
"Otto Porter Jr.",2014,20,"SF","WAS",37,0.363,0.19,0.414,0.385,0.667,203490,8.6,0.9,2.5,0.1,0.6,0.8,1.9,0.2,0.3,0.6,1,1.5,0.3,0.2,0,0.4,0.7,2.1,319,6,0.405,0.231,0.132,0.075,0.133,0.104,0.046,0.013,0.3,0.127,0.156,-0.4,0.3,0,-0.006,-4.9,-1.3,-6.2,-0.3,319,33,91,4,21,29,70,8,12,21,36,57,10,8,1,14,26,78
"Tayshaun Prince",2014,33,"SF","MEM",76,0.407,0.29,0.426,0.427,0.567,2419,25.6,2.6,6.5,0.3,0.9,2.4,5.6,0.4,0.8,0.4,2.7,3.1,1.6,0.5,0.3,0.5,0.8,6,1948,8.2,0.438,0.14,0.122,0.019,0.123,0.071,0.089,0.011,0.8,0.073,0.133,-0.2,1.8,1.5,0.038,-2.7,0.2,-2.5,-0.2,1948,200,492,20,69,180,423,34,60,32,202,234,119,39,19,41,63,454
"Kyle Singler",2014,25,"SF","DET",82,0.447,0.382,0.492,0.525,0.826,202713,28.5,3.3,7.3,1.1,3,2.1,4.3,1.9,2.2,1.4,2.3,3.7,0.9,0.7,0.5,1,2.6,9.6,2337,11.8,0.574,0.409,0.306,0.052,0.092,0.071,0.047,0.013,0.013,0.104,0.14,3.6,0.7,4.4,0.09,-0.7,-0.7,-1.4,0.3,2337,269,602,94,246,175,356,152,184,116,187,303,75,61,38,79,211,784
"Chris Singleton",2014,24,"SF","WAS",25,0.373,0.368,0.375,0.425,0.72,202698,10,1,2.7,0.3,0.8,0.7,1.9,0.7,1,0.7,1.5,2.2,0.2,0.4,0.1,0.7,1,3,250,8.8,0.481,0.284,0.373,0.082,0.175,0.128,0.035,0.019,0.01,0.179,0.172,-0.2,0.3,0.2,0.033,-3.9,-0.7,-4.6,-0.2,250,25,67,7,19,18,48,18,25,18,37,55,6,9,3,17,25,75
"JR Smith",2014,28,"SF","NYK",74,0.415,0.394,0.436,0.514,0.652,2747,32.7,5.4,12.9,2.6,6.5,2.8,6.4,1.2,1.9,0.5,3.5,4,3,0.9,0.3,1.5,2.6,14.5,2421,13.9,0.527,0.503,0.145,0.017,0.131,0.072,0.151,0.014,0.7,0.096,0.216,2.5,1.2,3.7,0.073,1,-1.2,-0.2,1.1,2421,396,955,189,480,207,475,90,138,35,261,296,219,65,20,108,196,1071
"Josh Smith",2014,28,"SF","DET",77,0.419,0.264,0.462,0.448,0.532,2746,35.5,6.7,16,0.9,3.4,5.8,12.6,2.1,3.9,1.3,5.4,6.8,3.3,1.4,1.4,2.6,2.6,16.4,2730,14.1,0.463,0.215,0.244,0.039,0.176,0.104,0.15,0.019,0.032,0.127,0.245,-1.4,2.5,1.1,0.02,-0.9,0.1,-0.8,0.8,2730,517,1233,70,265,447,968,160,301,102,418,520,252,105,110,199,197,1264
"Jeff Taylor",2014,24,"SF","CHA",26,0.376,0.269,0.424,0.417,0.553,78299,24.2,3.2,8.4,0.7,2.6,2.5,5.8,1,1.8,0.6,1.7,2.3,0.8,0.5,0.2,1,2.4,8,629,5.9,0.436,0.307,0.216,0.027,0.081,0.054,0.057,0.011,0.6,0.095,0.194,-0.8,0.6,-0.2,-0.019,-5,-0.4,-5.4,-0.5,629,82,218,18,67,64,151,26,47,15,45,60,22,13,5,25,62,208
"Mirza Teletovic",2014,28,"SF","BRK",72,0.418,0.39,0.472,0.546,0.71,203141,19.4,3.1,7.3,1.9,4.8,1.2,2.5,0.6,0.9,0.8,2.9,3.7,0.8,0.4,0.3,0.8,2,8.6,1396,14.3,0.559,0.66,0.117,0.052,0.176,0.114,0.071,0.011,0.014,0.088,0.205,1.6,1.1,2.7,0.094,1.4,-1.6,-0.2,0.6,1396,221,529,136,349,85,180,44,62,60,206,266,57,29,23,54,143,622
"Lance Thomas",2014,25,"SF","NOP",5,0.222,0,0.222,0.222,0.5,202498,8.4,0.4,1.8,0,0,0.4,1.8,0.4,0.8,0.4,1,1.4,0.6,0,0,0.4,0.8,1.2,42,0.5,0.279,0,0.444,0.054,0.14,0.097,0.097,0,0,0.157,0.138,-0.1,0,-0.1,-0.117,-6.5,-3,-9.6,-0.1,42,2,9,0,0,2,9,2,4,2,5,7,3,0,0,2,4,6
"Hollis Thompson",2014,22,"SF","PHI",77,0.46,0.401,0.507,0.55,0.712,203138,22.6,2.2,4.8,0.9,2.2,1.4,2.7,0.7,0.9,0.9,2.3,3.2,0.9,0.7,0.2,0.8,1.9,6,1742,9.5,0.57,0.449,0.196,0.044,0.112,0.077,0.061,0.015,0.5,0.129,0.113,1.4,0.6,2,0.055,-2.1,-1,-3.2,-0.5,1742,171,372,67,167,104,205,52,73,73,174,247,73,53,12,60,144,461
"P.J. Tucker",2014,28,"SF","PHO",81,0.431,0.387,0.45,0.491,0.776,200782,30.7,3.3,7.6,0.9,2.4,2.4,5.2,1.9,2.5,2,4.5,6.5,1.7,1.4,0.3,1.3,2.5,9.4,2490,13.3,0.54,0.311,0.327,0.073,0.166,0.119,0.081,0.022,0.7,0.127,0.142,3.3,2.8,6.1,0.117,0.1,0.9,1,1.9,2490,265,615,74,191,191,424,156,201,161,368,529,141,110,23,102,204,760
"Hedo Turkoglu",2014,34,"SF","LAC",38,0.385,0.44,0.339,0.486,0.5,2045,10.3,1.1,2.9,0.6,1.3,0.5,1.6,0.2,0.5,0.3,2.1,2.3,0.9,0.5,0.3,0.4,1.3,3,392,11.3,0.492,0.459,0.165,0.032,0.214,0.126,0.119,0.024,0.02,0.12,0.15,0.1,0.7,0.8,0.095,-1.6,1.8,0.2,0.2,392,42,109,22,50,20,59,9,18,11,78,89,33,19,10,16,50,115
"Gerald Wallace",2014,31,"SF","BOS",58,0.504,0.297,0.584,0.546,0.465,2222,24.4,2,4,0.3,1.1,1.7,2.9,0.8,1.7,0.6,3,3.7,2.5,1.3,0.2,1.7,1.4,5.1,1416,10,0.543,0.278,0.439,0.028,0.145,0.085,0.149,0.027,0.8,0.261,0.116,-0.3,1.6,1.3,0.043,-2.8,2,-0.8,0.4,1416,116,230,19,64,97,166,47,101,36,176,212,143,73,14,97,79,298
"Martell Webster",2014,27,"SF","WAS",78,0.433,0.392,0.502,0.557,0.84,101110,27.7,3.3,7.5,1.9,4.8,1.4,2.8,1.3,1.6,0.5,2.4,2.8,1.2,0.5,0.2,0.7,1.9,9.7,2157,11.5,0.591,0.634,0.213,0.02,0.101,0.06,0.067,0.01,0.6,0.083,0.147,3.3,1.7,5,0.112,-0.1,-0.3,-0.4,0.9,2157,254,587,146,372,108,215,105,125,38,184,222,97,41,15,58,150,759
"Reggie Williams",2014,27,"SF","OKC",3,0.556,0.333,0.667,0.611,0,202130,5.7,1.7,3,0.3,1,1.3,2,0,0,0,0,0,0.3,0.3,0,0.7,0.3,3.7,17,16.4,0.611,0.333,0,0,0,0,0.115,0.03,0,0.182,0.287,0,0,0,0.034,-0.9,-1.5,-2.4,0,17,5,9,1,3,4,6,0,0,0,0,0,1,1,0,2,1,11
"Metta World Peace",2014,34,"SF","NYK",29,0.397,0.315,0.448,0.457,0.625,1897,13.4,1.9,4.9,0.6,1.9,1.3,3,0.3,0.6,0.6,1.4,2,0.6,0.8,0.3,0.7,1.5,4.8,388,11.7,0.469,0.383,0.113,0.053,0.128,0.089,0.071,0.033,0.018,0.114,0.2,-0.2,0.4,0.3,0.032,-1.9,0.5,-1.4,0.1,388,56,141,17,54,39,87,10,16,18,41,59,17,24,8,19,44,139
"Chris Wright",2014,25,"SF","MIL",8,0.6,0,0.618,0.6,0.4,202874,15.8,2.6,4.4,0,0.1,2.6,4.3,0.8,1.9,1.3,1.3,2.5,0.6,0.9,0.6,0.6,2.1,6,126,16.5,0.577,0.029,0.429,0.088,0.094,0.091,0.069,0.029,0.032,0.107,0.167,0.2,0.1,0.3,0.102,-0.4,0.2,-0.2,0.1,126,21,35,0,1,21,34,6,15,10,10,20,5,7,5,5,17,48
"Dorell Wright",2014,28,"SF","POR",68,0.374,0.342,0.442,0.49,0.754,2748,14.5,1.6,4.4,1,3,0.6,1.4,0.8,1,0.4,2.4,2.8,0.9,0.3,0.2,0.6,0.9,5,984,11.9,0.524,0.68,0.232,0.032,0.175,0.105,0.094,0.012,0.011,0.106,0.162,0.9,1,1.9,0.091,0.4,0.5,0.9,0.7,984,111,297,69,202,42,95,52,69,29,162,191,64,23,16,39,62,343
"Al-Farouq Aminu",2015,24,"SF","DAL",74,0.412,0.274,0.485,0.459,0.712,202329,18.5,2,4.8,0.5,1.7,1.5,3.1,1.1,1.6,1.5,3.1,4.6,0.8,0.9,0.8,0.7,1.9,5.6,1366,14.4,0.504,0.347,0.331,0.091,0.184,0.137,0.061,0.026,0.037,0.119,0.152,1.2,2,3.3,0.115,-0.7,1.5,0.7,1,1366,147,357,34,124,113,233,84,118,114,228,342,59,70,62,55,137,412
"Kyle Anderson",2015,21,"SF","SAS",33,0.348,0.273,0.359,0.365,0.643,203937,10.8,0.9,2.7,0.1,0.3,0.8,2.4,0.3,0.4,0.2,2,2.2,0.8,0.5,0.2,0.3,0.8,2.2,358,8.2,0.389,0.124,0.157,0.016,0.208,0.114,0.109,0.021,0.015,0.095,0.134,-0.3,0.6,0.3,0.044,-3.8,2.3,-1.4,0.1,358,31,89,3,11,28,78,9,14,5,67,72,28,15,7,10,28,74
"Carmelo Anthony",2015,30,"SF","NYK",40,0.444,0.341,0.474,0.482,0.797,2546,35.7,9,20.2,1.5,4.5,7.4,15.7,4.7,5.9,1.8,4.8,6.6,3.1,1,0.4,2.2,2.2,24.2,1428,21.5,0.531,0.222,0.294,0.057,0.16,0.107,0.18,0.015,0.01,0.089,0.322,2.2,0.6,2.9,0.097,4.9,-1.9,3,1.8,1428,358,806,61,179,297,627,189,237,72,192,264,122,40,17,89,87,966
"Trevor Ariza",2015,29,"SF","HOU",82,0.402,0.35,0.485,0.509,0.853,2772,35.7,4.5,11.1,2.4,6.8,2.1,4.3,1.5,1.7,0.9,4.7,5.6,2.5,1.9,0.2,1.7,2.3,12.8,2930,12.7,0.539,0.61,0.157,0.029,0.144,0.086,0.111,0.026,0.5,0.127,0.165,2.7,3.9,6.6,0.108,-0.1,1.1,1,2.2,2930,366,910,194,555,172,355,122,143,77,382,459,209,152,17,141,186,1048
