"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Montrezl Harrell",2020,26,"C","LAC",63,0.58,0,0.593,0.58,0.658,1626149,27.8,7.5,12.9,0,0.3,7.5,12.6,3.7,5.6,2.6,4.5,7.1,1.7,0.6,1.1,1.7,2.3,18.6,1749,23.2,0.607,0.022,0.432,0.099,0.163,0.132,0.103,0.011,0.036,0.101,0.257,4.4,2.5,7,0.191,2.5,0.5,2.9,2.2,1749,471,812,0,18,471,794,231,351,163,282,445,107,39,72,108,146,1173
"Isaiah Hartenstein",2020,21,"C","HOU",23,0.657,0,0.71,0.657,0.679,1628392,11.6,1.9,2.9,0,0.2,1.9,2.7,0.8,1.2,1.3,2.7,3.9,0.8,0.4,0.5,0.7,1.8,4.7,266,18.6,0.674,0.075,0.418,0.113,0.243,0.177,0.1,0.016,0.039,0.168,0.148,0.7,0.4,1.1,0.19,-1,1.3,0.3,0.2,266,44,67,0,5,44,62,19,28,29,61,90,18,9,12,16,41,107
"Udonis Haslem",2020,39,"C","MIA",4,0.364,0.333,0.375,0.409,0.75,2617,11,1,2.8,0.3,0.8,0.8,2,0.8,1,0.3,3.8,4,0.3,0,0,0.3,1.5,3,44,6.5,0.47,0.273,0.364,0.026,0.367,0.203,0.032,0,0,0.073,0.138,0,0.1,0,0.041,-5.8,-1.6,-7.4,-0.1,44,4,11,1,3,3,8,3,4,1,15,16,1,0,0,1,6,12
"Jaxson Hayes",2020,19,"C","NOP",64,0.672,0.25,0.678,0.674,0.647,1629637,16.9,2.7,4,0,0.1,2.7,4,1.9,3,1.5,2.5,4,0.9,0.4,0.9,0.8,2.5,7.4,1080,17.6,0.689,0.015,0.734,0.095,0.16,0.127,0.072,0.011,0.043,0.134,0.15,2.8,1.1,3.9,0.171,-0.9,0.6,-0.3,0.5,1080,174,259,1,4,173,255,123,190,97,162,259,56,26,55,53,161,472
"Dewan Hernandez",2020,23,"C","TOR",6,0.357,0.5,0.333,0.393,0.6,1629608,4.7,0.8,2.3,0.2,0.3,0.7,2,0.5,0.8,0.8,1.5,2.3,0.5,0.2,0,0.5,1,2.3,28,12.9,0.432,0.143,0.357,0.193,0.332,0.264,0.164,0.017,0,0.156,0.293,0,0.1,0,0.043,-6.6,-3,-9.6,-0.1,28,5,14,1,2,4,12,3,5,5,9,14,3,1,0,3,6,14
"Willy Hernangomez",2020,25,"C","CHO",31,0.532,0.227,0.59,0.55,0.627,1626195,12.1,2.4,4.5,0.2,0.7,2.2,3.8,1.2,1.9,1.4,2.9,4.3,0.9,0.3,0.2,1,1,6.1,375,19.2,0.576,0.158,0.424,0.121,0.275,0.195,0.135,0.013,0.017,0.154,0.229,0.4,0.4,0.8,0.107,0.6,-0.5,0.1,0.2,375,74,139,5,22,69,117,37,59,43,91,134,29,10,7,30,32,190
"Richaun Holmes",2020,26,"C","SAC",44,0.648,0,0.648,0.648,0.788,1626158,28.2,5.1,7.8,0,0,5.1,7.8,2.1,2.7,2.9,5.3,8.1,1,0.9,1.3,1.2,3.8,12.3,1242,19.7,0.681,0,0.343,0.112,0.215,0.162,0.051,0.016,0.043,0.116,0.156,3.4,1.5,4.9,0.19,0.3,0.7,1,0.9,1242,223,344,0,0,223,344,93,118,127,231,358,42,41,56,52,169,539
"Al Horford",2020,33,"C","PHI",67,0.45,0.35,0.516,0.52,0.763,201143,30.2,4.8,10.6,1.5,4.2,3.3,6.4,0.9,1.2,1.5,5.3,6.8,4,0.8,0.9,1.2,2.1,11.9,2025,15.7,0.536,0.399,0.113,0.056,0.193,0.124,0.192,0.012,0.026,0.097,0.175,2.8,2.6,5.4,0.128,1.3,1,2.2,2.2,2025,319,709,99,283,220,426,61,80,103,353,456,270,52,61,80,142,798
"Dwight Howard",2020,34,"C","LAL",69,0.729,0.6,0.732,0.735,0.514,2730,18.9,2.9,4,0,0.1,2.9,3.9,1.6,3.1,2.5,4.9,7.3,0.7,0.4,1.1,1.2,3.2,7.5,1306,18.7,0.696,0.018,0.773,0.146,0.278,0.212,0.048,0.011,0.054,0.185,0.147,2.8,2.6,5.4,0.197,-1,1.2,0.2,0.7,1306,202,277,3,5,199,272,110,214,172,335,507,45,31,79,84,222,517
"Serge Ibaka",2020,30,"C","TOR",55,0.512,0.385,0.559,0.564,0.718,201586,27,6.2,12.2,1.3,3.3,5,8.9,1.6,2.3,2.1,6.1,8.2,1.4,0.5,0.8,2,2.8,15.4,1485,17.3,0.583,0.272,0.185,0.083,0.235,0.161,0.086,0.9,0.03,0.131,0.24,1.2,2.7,3.9,0.126,0.1,0,0.1,0.8,1485,343,670,70,182,273,488,89,124,114,338,452,77,28,46,109,153,845
"Jaren Jackson Jr.",2020,20,"C","MEM",57,0.469,0.394,0.54,0.565,0.747,1628991,28.5,6.2,13.2,2.5,6.5,3.6,6.8,2.4,3.3,1,3.6,4.6,1.4,0.7,1.6,1.7,4.1,17.4,1622,16.3,0.593,0.489,0.247,0.036,0.132,0.085,0.072,0.012,0.05,0.106,0.24,1.6,1.8,3.5,0.103,0.3,0.1,0.4,1,1622,353,753,145,368,208,385,139,186,55,207,262,78,40,92,99,232,990
"Nikola Jokic",2020,24,"C","DEN",73,0.528,0.314,0.594,0.565,0.817,203999,32,7.7,14.7,1.1,3.5,6.6,11.2,3.4,4.1,2.3,7.5,9.7,7,1.2,0.6,3.1,3,19.9,2336,24.9,0.605,0.238,0.281,0.08,0.261,0.171,0.352,0.018,0.017,0.158,0.266,6.7,3.1,9.8,0.202,5.5,2,7.4,5.5,2336,565,1071,80,255,485,816,246,301,166,545,711,512,85,44,226,222,1456
"Damian Jones",2020,24,"C","ATL",55,0.68,0.222,0.704,0.685,0.738,1627745,16.1,2.2,3.2,0,0.2,2.2,3.1,1.1,1.5,1.3,2.4,3.7,0.6,0.5,0.7,0.5,2.7,5.6,887,15.6,0.712,0.051,0.472,0.089,0.162,0.125,0.056,0.014,0.038,0.115,0.114,2.2,0.6,2.8,0.152,-1.6,0.1,-1.5,0.1,887,121,178,2,9,119,169,62,84,74,132,206,35,26,40,28,149,306
"DeAndre Jordan",2020,31,"C","BRK",56,0.666,0,0.666,0.666,0.68,201599,22,3.4,5.1,0,0,3.4,5.1,1.5,2.2,2.5,7.5,10,1.9,0.3,0.9,1.3,2,8.3,1234,19.9,0.682,0,0.425,0.121,0.345,0.235,0.126,0.7,0.035,0.178,0.141,3,2.2,5.2,0.2,1.2,1.8,3,1.5,1234,191,287,0,0,191,287,83,122,141,420,561,105,18,52,74,114,465
"Mfiondu Kabengele",2020,22,"C","LAC",12,0.438,0.45,0.417,0.578,0.01,1629662,5.3,1.2,2.7,0.8,1.7,0.4,1,0.4,0.4,0.1,0.8,0.9,0.2,0.2,0.2,0.2,0.8,3.5,64,18.2,0.614,0.625,0.156,0.017,0.158,0.089,0.049,0.015,0.028,0.055,0.237,0.1,0.1,0.2,0.173,2.3,-0.1,2.2,0.1,64,14,32,9,20,5,12,5,5,1,10,11,2,2,2,2,9,42
"Frank Kaminsky",2020,26,"C","PHO",39,0.45,0.331,0.53,0.516,0.678,1626163,19.9,3.5,7.9,1.1,3.2,2.5,4.7,1.6,2.3,0.9,3.6,4.5,1.9,0.4,0.3,0.9,1.9,9.7,777,14.2,0.545,0.404,0.293,0.049,0.204,0.126,0.143,0.9,0.011,0.096,0.21,0.7,0.7,1.4,0.087,-0.1,-0.4,-0.5,0.3,777,138,307,41,124,97,183,61,90,35,141,176,75,14,10,37,75,378
"Luke Kornet",2020,24,"C","CHI",36,0.439,0.287,0.646,0.521,0.714,1628436,15.5,2.3,5.2,0.9,3,1.4,2.2,0.6,0.8,0.6,1.7,2.3,0.9,0.3,0.7,0.4,1.5,6,559,12.7,0.539,0.578,0.15,0.041,0.129,0.083,0.085,0.9,0.044,0.066,0.163,0.5,0.6,1.1,0.091,-0.9,-0.2,-1.2,0.1,559,82,187,31,108,51,79,20,28,22,62,84,32,11,26,14,54,215
"Skal Labissiere",2020,23,"C","POR",33,0.551,0.231,0.582,0.561,0.758,1627746,17.2,2.5,4.5,0.1,0.4,2.4,4.1,0.8,1,2,3.2,5.1,1.3,0.2,0.9,0.9,2.7,5.8,567,15.4,0.588,0.088,0.224,0.121,0.19,0.156,0.101,0.6,0.047,0.157,0.143,1,0.4,1.4,0.119,-1.5,0.2,-1.3,0.1,567,81,147,3,13,78,134,25,33,65,104,169,42,7,31,30,89,190
"Meyers Leonard",2020,27,"C","MIA",51,0.509,0.414,0.623,0.622,0.643,203086,20.3,2.3,4.6,1,2.5,1.3,2.1,0.4,0.5,0.6,4.5,5.1,1.1,0.3,0.3,0.8,2.1,6.1,1034,10.6,0.627,0.547,0.12,0.034,0.24,0.141,0.076,0.7,0.014,0.137,0.122,0.9,1.2,2.1,0.096,-1.3,0.4,-0.9,0.3,1034,119,234,53,128,66,106,18,28,30,230,260,55,14,15,39,107,309
"Kevon Looney",2020,23,"C","GSW",20,0.367,0.071,0.431,0.373,0.75,1626172,13.1,1.5,4,0.1,0.7,1.4,3.3,0.5,0.6,1.4,1.9,3.3,1,0.6,0.3,0.6,1.7,3.4,262,9.4,0.403,0.177,0.152,0.112,0.163,0.136,0.111,0.022,0.021,0.125,0.157,-0.2,0.2,0,0.006,-4.8,-0.8,-5.6,-0.2,262,29,79,1,14,28,65,9,12,28,38,66,20,12,6,12,34,68
"Brook Lopez",2020,31,"C","MIL",68,0.435,0.314,0.549,0.511,0.836,201572,26.7,4.3,9.9,1.5,4.8,2.8,5.1,1.9,2.2,0.9,3.7,4.6,1.5,0.7,2.4,1,2.4,12,1817,15,0.551,0.484,0.227,0.034,0.13,0.085,0.074,0.012,0.079,0.087,0.183,1.4,4.1,5.5,0.145,-0.4,2.5,2,1.9,1817,292,671,102,325,190,346,127,152,58,254,312,99,46,163,70,163,813
"Robin Lopez",2020,31,"C","MIL",66,0.492,0.333,0.577,0.55,0.528,201577,14.5,2.2,4.5,0.5,1.6,1.7,2.9,0.4,0.8,0.8,1.6,2.4,0.7,0.2,0.7,1,1.5,5.4,958,10.2,0.554,0.351,0.177,0.062,0.102,0.083,0.063,0.5,0.041,0.164,0.166,-0.1,1.6,1.5,0.077,-3,0.4,-2.6,-0.2,958,147,299,35,105,112,194,28,53,56,105,161,45,10,45,63,96,357
"Ian Mahinmi",2020,33,"C","WAS",38,0.495,0.192,0.538,0.507,0.619,101133,21.3,2.7,5.5,0.1,0.7,2.6,4.8,1.8,3,2.1,3.7,5.7,1.3,0.8,1.2,1.2,3,7.4,808,14.2,0.545,0.124,0.538,0.101,0.197,0.147,0.083,0.018,0.048,0.148,0.157,0.7,0.7,1.4,0.083,-2.8,0,-2.7,-0.2,808,104,210,5,26,99,184,70,113,78,140,218,49,31,44,45,114,283
"Thon Maker",2020,22,"C","DET",60,0.482,0.344,0.55,0.539,0.664,1627748,12.9,1.6,3.2,0.4,1.1,1.2,2.2,1.2,1.8,0.9,1.9,2.8,0.7,0.4,0.7,0.8,1.7,4.7,776,13.7,0.582,0.332,0.57,0.078,0.167,0.122,0.08,0.016,0.042,0.157,0.161,0.7,0.8,1.5,0.096,-2.1,0.7,-1.4,0.1,776,93,193,22,64,71,129,73,110,54,113,167,43,25,39,45,102,281
"Boban Marjanovic",2020,31,"C","DAL",44,0.573,0.235,0.603,0.583,0.754,1626246,9.6,2.8,4.8,0.1,0.4,2.7,4.4,1,1.3,1.5,3,4.5,0.5,0.2,0.2,0.7,1.3,6.6,422,25.7,0.612,0.081,0.27,0.166,0.321,0.245,0.083,0.9,0.02,0.113,0.269,1.2,0.6,1.8,0.2,2.8,-1.6,1.2,0.3,422,121,211,4,17,117,194,43,57,66,131,197,20,8,10,30,56,289
"JaVale McGee",2020,32,"C","LAL",68,0.637,0.5,0.64,0.642,0.646,201580,16.6,2.9,4.5,0,0.1,2.8,4.4,0.8,1.2,1.8,3.9,5.7,0.5,0.5,1.4,0.8,2.3,6.6,1130,19.4,0.652,0.02,0.268,0.122,0.254,0.189,0.046,0.015,0.075,0.139,0.148,2.2,2.4,4.7,0.198,-0.6,2.1,1.5,1,1130,195,306,3,6,192,300,53,82,125,265,390,37,36,94,55,159,446
"Nicolo Melli",2020,29,"C","NOP",60,0.421,0.335,0.573,0.528,0.74,1629740,17.4,2.3,5.4,1.2,3.4,1.1,2,0.9,1.2,0.6,2.4,3,1.4,0.6,0.4,0.8,2.1,6.6,1042,11.4,0.556,0.638,0.226,0.039,0.145,0.092,0.105,0.015,0.018,0.115,0.157,0.9,0.9,1.8,0.082,-1.5,0.2,-1.3,0.2,1042,136,323,69,206,67,117,54,73,38,142,180,82,34,23,46,124,395
"Chimezie Metu",2020,22,"C","SAS",18,0.571,0,0.6,0.571,0.769,1629002,5.8,1.3,2.3,0,0.1,1.3,2.2,0.6,0.7,0.7,1.2,1.8,0.6,0.2,0.3,0.6,0.4,3.2,105,22.2,0.608,0.048,0.31,0.123,0.216,0.169,0.149,0.014,0.05,0.173,0.237,0.2,0.1,0.3,0.13,1.7,-0.1,1.7,0.1,105,24,42,0,2,24,40,10,13,12,21,33,10,3,6,10,7,58
"Eric Mika",2020,25,"C","SAC",1,0.667,0,0.667,0.667,0.01,1628450,19,2,3,0,0,2,3,2,2,2,5,7,0,0,0,0,5,6,19,13.9,0.773,0,0.667,0.116,0.304,0.207,0,0,0,0,0.089,0.1,0,0.1,0.218,-1.9,-1.5,-3.4,0,19,2,3,0,0,2,3,2,2,2,5,7,0,0,0,0,5,6
"Mike Muscala",2020,28,"C","OKC",47,0.407,0.378,0.5,0.55,0.818,203488,12.2,1.6,4,1.1,3,0.5,1,0.4,0.5,0.3,2,2.3,0.9,0.2,0.3,0.4,1.2,4.8,572,12.5,0.569,0.757,0.116,0.032,0.173,0.104,0.101,0.8,0.018,0.079,0.166,0.7,0.6,1.3,0.107,0.1,-0.2,-0.1,0.3,572,77,189,54,143,23,46,18,22,16,92,108,40,9,12,17,58,226
"Joakim Noah",2020,34,"C","LAC",5,0.5,0,0.5,0.5,0.75,201149,10,0.8,1.6,0,0,0.8,1.6,1.2,1.6,1,2.2,3.2,1.4,0.2,0.2,1.2,1.8,2.8,50,11.1,0.608,0,0.01,0.107,0.223,0.166,0.179,0.9,0.018,0.342,0.147,0,0.1,0.1,0.096,-4.1,2.5,-1.6,0,50,4,8,0,0,4,8,6,8,5,11,16,7,1,1,6,9,14
"Nerlens Noel",2020,25,"C","OKC",61,0.684,0.333,0.688,0.686,0.755,203457,18.5,3,4.4,0,0,3,4.4,1.3,1.7,1.5,3.4,4.9,0.9,1,1.5,1.1,2.7,7.4,1127,20.4,0.711,0.011,0.394,0.092,0.199,0.147,0.076,0.025,0.069,0.173,0.149,2.6,2.3,4.9,0.209,-0.3,3.4,3.1,1.5,1127,184,269,1,3,183,266,80,106,91,209,300,57,59,91,66,166,449
"Jusuf Nurkic",2020,25,"C","POR",8,0.495,0.2,0.525,0.505,0.886,203994,31.6,6.8,13.6,0.3,1.3,6.5,12.4,3.9,4.4,2.9,7.4,10.3,4,1.4,2,2.4,4.9,17.6,253,22.6,0.567,0.092,0.321,0.096,0.241,0.169,0.191,0.021,0.054,0.132,0.24,0.5,0.3,0.9,0.164,1,1,2,0.2,253,54,109,2,10,52,99,31,35,23,59,82,32,11,16,19,39,141
"Kyle O'Quinn",2020,29,"C","PHI",29,0.494,0.259,0.603,0.535,0.55,203124,10.8,1.4,2.9,0.2,0.9,1.2,2,0.4,0.7,1.2,2.8,4,1.8,0.2,0.8,0.7,1.3,3.5,313,18.6,0.544,0.318,0.235,0.12,0.29,0.205,0.227,0.011,0.065,0.176,0.157,0.5,0.6,1.1,0.165,0.3,2.7,3,0.4,313,42,85,7,27,35,58,11,20,34,82,116,51,7,24,20,37,102
"Jahlil Okafor",2020,24,"C","NOP",30,0.623,0.333,0.629,0.627,0.645,1626143,15.6,3.4,5.4,0,0.1,3.3,5.3,1.3,2.1,1.6,2.6,4.2,1.2,0.2,0.7,1.3,2.2,8.1,467,18.3,0.642,0.019,0.383,0.109,0.18,0.144,0.12,0.7,0.039,0.167,0.199,0.9,0.4,1.3,0.133,-0.5,0.3,-0.2,0.2,467,101,162,1,3,100,159,40,62,48,79,127,37,7,22,38,67,243
"Kelly Olynyk",2020,28,"C","MIA",67,0.462,0.406,0.543,0.582,0.86,203482,19.4,2.7,5.9,1.4,3.5,1.3,2.4,1.3,1.5,0.7,3.9,4.6,1.7,0.7,0.3,1.1,2.6,8.2,1300,14.6,0.621,0.588,0.251,0.039,0.216,0.131,0.133,0.017,0.018,0.138,0.174,1.9,1.8,3.7,0.135,0,1,1,1,1300,184,398,95,234,89,164,86,100,44,261,305,116,45,23,71,173,549
"Anzejs Pasecniks",2020,24,"C","WAS",27,0.526,0,0.54,0.526,0.586,1628394,16.2,2.3,4.3,0,0.1,2.3,4.2,1.3,2.1,1.6,2.4,4,0.7,0.3,0.4,0.9,2.8,5.8,437,11.3,0.551,0.026,0.5,0.101,0.169,0.134,0.057,0.01,0.024,0.145,0.158,0.3,0.2,0.5,0.054,-4.1,-1.5,-5.6,-0.4,437,61,116,0,3,61,113,34,58,42,65,107,18,9,12,24,75,156
"Justin Patton",2020,22,"C","OKC",5,0.4,0.25,0.5,0.45,0,1628383,4.8,0.8,2,0.2,0.8,0.6,1.2,0,0,0.2,0.8,1,0.4,0,0,0.4,0.8,1.8,24,4.7,0.45,0.4,0,0.047,0.179,0.115,0.126,0,0,0.167,0.22,-0.1,0,0,-0.063,-6.8,-3.3,-10.1,0,24,4,10,1,4,3,6,0,0,1,4,5,2,0,0,2,4,9
"Norvel Pelle",2020,26,"C","PHI",24,0.521,0,0.532,0.521,0.5,203658,9.7,1,2,0,0,1,2,0.3,0.6,0.8,2.2,3,0.3,0.1,1.3,0.8,2.3,2.4,232,10.5,0.526,0.021,0.292,0.095,0.248,0.171,0.046,0.6,0.114,0.249,0.134,-0.2,0.5,0.3,0.069,-7.8,2.6,-5.2,-0.2,232,25,48,0,1,25,47,7,14,20,52,72,8,3,31,18,55,57
"Mason Plumlee",2020,29,"C","DEN",61,0.615,0,0.625,0.615,0.535,203486,17.3,2.9,4.7,0,0.1,2.9,4.6,1.4,2.5,1.6,3.6,5.2,2.5,0.5,0.6,1.3,2.3,7.2,1057,18.8,0.613,0.017,0.538,0.104,0.232,0.168,0.209,0.015,0.033,0.187,0.18,2,1.4,3.4,0.153,0.3,1.7,2,1.1,1057,177,288,0,5,177,283,83,155,98,219,317,154,33,38,82,143,437
"Jakob Poeltl",2020,24,"C","SAS",66,0.624,0,0.624,0.624,0.465,1627751,17.7,2.5,4,0,0,2.5,4,0.6,1.3,2,3.7,5.7,1.8,0.6,1.4,0.8,1.9,5.6,1171,19.1,0.612,0,0.323,0.121,0.225,0.173,0.136,0.015,0.071,0.151,0.132,2.4,1.6,4,0.163,0.5,2,2.5,1.3,1171,166,266,0,0,166,266,40,86,131,244,375,116,37,95,54,126,372
"Vincent Poirier",2020,26,"C","BOS",22,0.472,0.5,0.471,0.486,0.857,1629738,5.9,0.8,1.6,0,0.1,0.7,1.5,0.3,0.3,0.6,1.4,2,0.4,0.1,0.4,0.4,1.1,1.9,130,12.7,0.525,0.056,0.194,0.108,0.244,0.177,0.085,0.7,0.064,0.17,0.154,0.1,0.2,0.3,0.113,-4.8,1,-3.8,-0.1,130,17,36,1,2,16,34,6,7,13,30,43,8,2,9,8,25,41
"Kristaps Porzingis",2020,24,"C","DAL",57,0.427,0.352,0.484,0.503,0.799,204001,31.8,7,16.4,2.5,7.1,4.5,9.3,4,5,1.8,7.7,9.5,1.8,0.7,2,1.6,3.2,20.4,1814,20.2,0.551,0.432,0.304,0.059,0.251,0.156,0.088,0.011,0.054,0.08,0.27,2.6,2.6,5.2,0.138,1.8,0.1,1.9,1.8,1814,398,932,142,403,256,529,226,283,100,440,540,102,41,115,92,185,1164
"Dwight Powell",2020,28,"C","DAL",40,0.638,0.256,0.716,0.659,0.667,203939,26.5,3.7,5.7,0.3,1,3.4,4.8,1.9,2.8,1.9,3.8,5.7,1.5,0.9,0.6,0.9,2.6,9.4,1061,15.9,0.677,0.17,0.485,0.075,0.148,0.112,0.077,0.015,0.018,0.115,0.126,2.6,1,3.6,0.162,0.4,0.9,1.3,0.9,1061,146,229,10,39,136,190,74,111,75,152,227,59,34,22,36,102,376
"Naz Reid",2020,20,"C","MIN",30,0.412,0.33,0.466,0.477,0.698,1629675,16.5,3.3,8.1,1.1,3.2,2.3,4.9,1.2,1.8,1.1,3,4.1,1.2,0.6,0.7,0.7,2.8,9,495,15.3,0.505,0.399,0.218,0.07,0.199,0.132,0.112,0.018,0.037,0.076,0.24,0.2,0.6,0.8,0.074,-1.6,-0.3,-1.9,0,495,100,243,32,97,68,146,37,53,34,90,124,35,19,22,22,83,269
"Mitchell Robinson",2020,21,"C","NYK",61,0.742,0,0.742,0.742,0.568,1629011,23.1,4.1,5.6,0,0,4.1,5.6,1.4,2.4,3,4,7,0.6,0.9,2,0.6,3.2,9.7,1412,23.5,0.726,0,0.434,0.137,0.188,0.162,0.039,0.018,0.08,0.083,0.133,4.8,2,6.8,0.23,1.6,1.4,2.9,1.8,1412,253,341,0,0,253,341,84,148,186,242,428,36,52,119,37,194,590
"Alen Smailagic",2020,19,"C","GSW",14,0.5,0.231,0.63,0.538,0.842,1629346,9.9,1.4,2.9,0.2,0.9,1.2,1.9,1.1,1.4,0.7,1.2,1.9,0.9,0.2,0.3,0.8,1,4.2,139,14.5,0.61,0.325,0.475,0.075,0.137,0.105,0.143,0.01,0.026,0.185,0.182,0.2,0.1,0.2,0.081,-1.5,-0.7,-2.2,0,139,20,40,3,13,17,27,16,19,10,17,27,13,3,4,11,14,59
"Omari Spellman",2020,22,"C","GSW",49,0.431,0.391,0.454,0.503,0.793,1629016,18.1,2.6,6,0.9,2.2,1.7,3.8,1.5,1.9,1.6,2.9,4.5,1,0.7,0.5,1.1,1.3,7.6,886,14.4,0.551,0.373,0.312,0.091,0.18,0.134,0.081,0.018,0.024,0.139,0.188,0.5,0.7,1.2,0.066,-0.8,-1,-1.8,0.1,886,127,295,43,110,84,185,73,92,77,142,219,47,33,24,54,63,370
"Daniel Theis",2020,27,"C","BOS",65,0.566,0.333,0.633,0.603,0.763,1628464,24.1,3.7,6.6,0.5,1.5,3.2,5.1,1.3,1.8,2.2,4.4,6.6,1.7,0.6,1.3,0.8,3.4,9.2,1566,17.9,0.631,0.225,0.268,0.097,0.193,0.146,0.101,0.011,0.05,0.102,0.144,4,2.6,6.5,0.201,0.6,1.8,2.4,1.7,1566,241,426,32,96,209,330,87,114,140,286,426,111,37,84,54,219,601
"Karl-Anthony Towns",2020,24,"C","MIN",35,0.508,0.412,0.586,0.6,0.796,1626157,33.9,9,17.8,3.3,7.9,5.8,9.9,5.1,6.5,2.7,8.1,10.8,4.4,0.9,1.2,3.1,3.3,26.5,1187,26.5,0.642,0.445,0.363,0.081,0.261,0.168,0.228,0.013,0.029,0.132,0.288,3.7,1.3,5.1,0.204,7,0.8,7.8,2.9,1187,316,622,114,277,202,345,180,226,95,283,378,153,33,42,110,117,926
"Myles Turner",2020,23,"C","IND",62,0.457,0.344,0.54,0.53,0.751,1626167,29.5,4.3,9.5,1.4,4,2.9,5.4,2,2.7,1.4,5.2,6.6,1.2,0.7,2.1,1.4,2.7,12.1,1826,14.8,0.566,0.426,0.288,0.052,0.191,0.122,0.054,0.012,0.064,0.114,0.179,1.1,3.1,4.2,0.111,-1,1.1,0.1,1,1826,268,587,86,250,182,337,127,169,86,321,407,72,46,132,85,166,749
"Jonas Valanciunas",2020,27,"C","MEM",70,0.585,0.352,0.617,0.606,0.74,202685,26.4,6.2,10.6,0.5,1.3,5.7,9.3,2.1,2.9,3,8.2,11.3,1.9,0.4,1.1,1.8,2.6,14.9,1845,22.2,0.631,0.123,0.271,0.124,0.322,0.225,0.109,0.8,0.036,0.133,0.215,4.2,2.8,7,0.182,2.1,0.2,2.4,2,1845,432,739,32,91,400,648,148,200,213,575,788,131,30,76,127,185,1044
"Nikola Vucevic",2020,29,"C","ORL",62,0.477,0.339,0.531,0.525,0.784,202696,32.2,8,16.7,1.6,4.7,6.4,12,2.1,2.7,2.3,8.6,10.9,3.6,0.9,0.8,1.4,2.2,19.6,1998,21.9,0.549,0.28,0.162,0.073,0.297,0.181,0.195,0.013,0.021,0.074,0.258,3.5,2.9,6.4,0.153,3.7,0.5,4.2,3.1,1998,493,1033,98,289,395,744,131,167,140,533,673,222,54,47,88,135,1215
"Moritz Wagner",2020,22,"C","WAS",45,0.545,0.313,0.645,0.592,0.821,1629021,18.6,3.2,5.9,0.6,1.8,2.7,4.1,1.7,2.1,1.2,3.6,4.9,1.2,0.6,0.4,1.5,3.4,8.7,835,15.1,0.638,0.301,0.357,0.07,0.222,0.143,0.098,0.016,0.02,0.177,0.186,1.1,0.6,1.7,0.099,-2,-0.3,-2.3,-0.1,835,145,266,25,80,120,186,78,95,56,163,219,56,28,19,66,152,393
"Hassan Whiteside",2020,30,"C","POR",67,0.621,0.571,0.622,0.624,0.686,202355,30,6.5,10.5,0.1,0.1,6.4,10.4,2.4,3.6,3.9,9.7,13.5,1.2,0.4,2.9,1.8,2.9,15.5,2008,25,0.644,0.01,0.34,0.136,0.333,0.236,0.059,0.6,0.084,0.129,0.196,5.6,3,8.5,0.204,2.5,0.7,3.2,2.6,2008,436,702,4,7,432,695,164,239,258,647,905,78,26,196,120,196,1040
"Robert Williams III",2020,22,"C","BOS",29,0.727,0,0.727,0.727,0.647,1629057,13.4,2.2,3,0,0,2.2,3,0.8,1.2,1.4,3,4.4,0.9,0.8,1.2,0.7,1.8,5.2,388,23.1,0.728,0,0.386,0.112,0.24,0.177,0.101,0.027,0.084,0.169,0.136,1.1,1,2,0.253,0.8,4.3,5.1,0.7,388,64,88,0,0,64,88,22,34,40,88,128,27,22,35,21,51,150
"Cody Zeller",2020,27,"C","CHO",58,0.524,0.24,0.577,0.543,0.682,203469,23.1,4.3,8.3,0.3,1.3,4,7,2.1,3.1,2.8,4.3,7.1,1.5,0.7,0.4,1.3,2.4,11.1,1341,18.8,0.576,0.157,0.374,0.126,0.212,0.167,0.113,0.015,0.017,0.119,0.208,2.3,1.3,3.6,0.129,0.2,-0.8,-0.6,0.5,1341,251,479,18,75,233,404,122,179,160,251,411,88,40,25,75,140,642
"Tyler Zeller",2020,30,"C","SAS",2,0.25,0,0.25,0.25,0,203092,2,0.5,2,0,0,0.5,2,0,0,1.5,0.5,2,0,0,0,0,0,1,4,22.4,0.25,0,0,0.809,0.269,0.539,0,0,0,0,0.432,0,0,0,-0.075,-0.3,-22.1,-22.4,0,4,1,4,0,0,1,4,0,0,3,1,4,0,0,0,0,0,2
